,raster_path,imagery_path,binary_path,place,tileID,suffix,img_size,res,pad,lat,long,img_src,lidar_src,band_means,band_stds,ndvi_mean,ndvi_std,ndvi_NaN,height_mean,height_std,height_NaN
68,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00068.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00068.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00068.tif,Santa_Monica,68,A,256,1,0,361504.0,3766016.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[110.24702454 109.9284668  110.80395508 105.39802551],[46.14375663 42.98563884 41.08925074 40.35209842],-0.016057115853012505,0.15549224482897694,0,4.349467378710875,4.057041981898807,0
69,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00069.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00069.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00069.tif,Santa_Monica,69,A,256,1,0,361504.0,3766272.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[113.60380554 115.25411987 116.86886597 104.41108704],[46.83268986 44.31592195 42.61550055 40.02188197],-0.03695997554028097,0.14515170812193146,0,4.451285668079957,3.6594359641147607,0
70,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00070.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00070.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00070.tif,Santa_Monica,70,A,256,1,0,361504.0,3766528.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[119.36245728 119.8447876  119.76469421 109.38943481],[46.37976217 43.50643122 42.32850718 40.90298574],-0.040790831965768604,0.15343189820777672,0,3.000023943873699,2.9926447772357117,0
71,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00071.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00071.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00071.tif,Santa_Monica,71,A,256,1,0,361504.0,3766784.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[102.07867432 103.17088318  98.36064148 114.2036438 ],[42.72472261 37.76480626 36.17490775 42.1074128 ],0.05842010904322593,0.1872588286409955,0,2.830820728466227,2.7724981728524867,0
72,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00072.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00072.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00072.tif,Santa_Monica,72,A,256,1,0,361504.0,3767040.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 96.68226624  97.20629883  90.8730011  114.8868866 ],[42.3051991  36.46283969 33.79256304 43.81699504],0.08697766144942776,0.18671920968575667,0,3.2845865052050187,3.250216303902856,0
73,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00073.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00073.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00073.tif,Santa_Monica,73,A,256,1,0,361504.0,3767296.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 89.66108704  89.82553101  85.08479309 107.25076294],[41.30660833 34.9273523  31.36279833 42.78382882],0.0913193099955123,0.1769980557944547,0,3.770518460170039,4.059721291254125,0
74,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00074.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00074.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00074.tif,Santa_Monica,74,A,256,1,0,361504.0,3767552.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 91.22259521  91.37440491  86.01246643 110.135849  ],[40.43804389 34.64801389 31.51284887 42.96580628],0.09417816882845996,0.184182655548165,0,3.5136614682009264,3.747002542847816,0
75,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00075.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00075.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00075.tif,Santa_Monica,75,A,256,1,0,361504.0,3767808.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 94.61048889  95.40579224  87.71568298 117.24789429],[40.77819297 34.99326507 32.63283432 44.32219651],0.10610457048393228,0.18956169925579852,0,3.4000768750438994,3.409046632895672,0
76,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00076.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00076.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00076.tif,Santa_Monica,76,A,256,1,0,361504.0,3768064.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 91.98696899  93.28974915  86.84768677 113.51708984],[39.98688805 34.81998273 31.9897558  43.62241841],0.10434263770953932,0.1936852198195108,0,3.549339816475477,3.9813929075947256,0
77,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00077.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00077.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00077.tif,Santa_Monica,77,A,256,1,0,361504.0,3768320.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[58.50358582 61.04454041 55.40246582 87.89315796],[51.30098888 50.97327531 47.21390872 70.45341975],0.2009086430962872,0.19556238935187256,21144,3.981097939549628,4.789491677981863,2
82,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00082.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00082.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00082.tif,Santa_Monica,82,A,256,1,0,361760.0,3764736.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[125.51524353 127.33410645 129.80813599 110.12260437],[50.86041047 47.78782369 44.65047867 45.95903478],-0.06621634265103182,0.12089534326984293,0,7.230667575139197,8.653427003191576,0
84,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00084.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00084.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00084.tif,Santa_Monica,84,A,256,1,0,361760.0,3765248.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[124.20988464 126.54270935 130.34922791 111.25660706],[55.63412874 52.65752654 50.51440348 49.55039149],-0.05278988785483208,0.1343291728927337,0,5.541903239926564,5.773523842628531,0
85,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00085.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00085.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00085.tif,Santa_Monica,85,A,256,1,0,361760.0,3765504.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[117.25900269 118.6837616  122.31251526 100.9356842 ],[49.761273   46.6615199  43.28716932 43.18412357],-0.0723937775033221,0.1200909404802578,0,5.621471307792307,6.969864966646931,0
86,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00086.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00086.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00086.tif,Santa_Monica,86,A,256,1,0,361760.0,3765760.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[105.44267273 107.28353882 108.91784668 100.965271  ],[45.79005732 42.18220729 39.68013082 40.08644737],-0.01563379677905985,0.1521687702666952,0,4.330568137041226,6.9400014699633825,0
87,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00087.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00087.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00087.tif,Santa_Monica,87,A,256,1,0,361760.0,3766016.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[117.92803955 117.09515381 116.00489807 109.00524902],[45.29231343 41.93435018 41.0736575  38.28482011],-0.03237806453333647,0.1460040992986246,0,4.180853822529545,3.6004135696667303,0
88,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00088.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00088.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00088.tif,Santa_Monica,88,A,256,1,0,361760.0,3766272.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[114.22158813 115.3298645  114.09674072 107.6322937 ],[46.41572795 43.41077067 42.74671088 41.01185121],-0.024948740115384282,0.15553255184349854,0,4.145753799680683,3.550228259881385,0
89,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00089.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00089.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00089.tif,Santa_Monica,89,A,256,1,0,361760.0,3766528.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[111.50701904 111.91096497 111.43244934 105.38174438],[46.88976538 43.8211213  42.34805872 40.51599813],-0.021946920684722933,0.1593111867109243,0,4.151661450379036,3.506634300376121,0
90,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00090.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00090.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00090.tif,Santa_Monica,90,A,256,1,0,361760.0,3766784.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[115.99240112 116.16772461 115.03565979 109.74835205],[47.3345427  43.91491247 43.31520548 42.67672747],-0.02458798041939758,0.1633935010414462,0,3.0745826729691332,3.0912138434683363,0
91,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00091.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00091.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00091.tif,Santa_Monica,91,A,256,1,0,361760.0,3767040.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 95.86906433  96.82255554  92.79711914 107.6008606 ],[42.31911246 37.64597028 35.49152681 42.31084207],0.05936092308561314,0.1803856702480047,0,3.181395462816785,3.5701655484137285,0
92,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00092.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00092.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00092.tif,Santa_Monica,92,A,256,1,0,361760.0,3767296.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 93.51794434  93.52864075  86.49719238 114.08683777],[41.25324156 34.81669227 31.99544099 41.87980653],0.10258064100229447,0.18631402821750845,0,3.351612990323177,3.0900353310124955,0
93,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00093.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00093.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00093.tif,Santa_Monica,93,A,256,1,0,361760.0,3767552.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 93.10986328  93.30557251  86.59591675 111.70614624],[41.26466932 35.22326958 32.17053393 42.93809932],0.09267554087293917,0.1828859638790687,0,3.657194703671503,3.858343195199777,0
94,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00094.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00094.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00094.tif,Santa_Monica,94,A,256,1,0,361760.0,3767808.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 87.98822021  89.20942688  84.06982422 108.52415466],[40.00282486 34.54892228 31.43554111 43.06554682],0.10470418213910904,0.1822459534659319,0,4.0335862936050155,4.374046141020066,0
95,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00095.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00095.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00095.tif,Santa_Monica,95,A,256,1,0,361760.0,3768064.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 86.0736084   87.54870605  80.21569824 113.43615723],[39.52521935 33.34144592 30.52460848 43.68202743],0.13719316378342228,0.1868293576564008,0,4.425904845969278,4.054962220975544,0
96,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00096.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00096.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00096.tif,Santa_Monica,96,A,256,1,0,361760.0,3768320.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 88.94102478  89.89848328  82.76698303 113.71891785],[39.73054365 33.93896293 30.54122005 43.05984612],0.12338801594481907,0.1905219328954421,0,3.6852971576669513,3.7451674203823084,0
97,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00097.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00097.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00097.tif,Santa_Monica,97,A,256,1,0,361760.0,3768576.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 71.98522949  76.37548828  66.39645386 110.77593994],[49.00553702 47.8147103  42.39242679 66.8770715 ],0.21394291046930228,0.1929062657303137,12562,3.292990684476812,4.2139476369714135,0
102,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00102.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00102.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00102.tif,Santa_Monica,102,A,256,1,0,362016.0,3764480.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[120.0055542  122.83479309 118.42170715 123.41815186],[45.07998093 41.22749118 39.96034569 42.06378761],0.016284162543197308,0.16804676032109733,0,3.0904186454902915,5.39805149647363,0
108,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00108.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00108.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00108.tif,Santa_Monica,108,A,256,1,0,362016.0,3766016.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[119.36711121 121.32807922 122.71202087 105.16500854],[45.51423283 43.46993172 42.98134687 37.93992074],-0.05721177919133424,0.1290328831893171,0,4.159560132334221,3.8663615020892577,0
109,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00109.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00109.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00109.tif,Santa_Monica,109,A,256,1,0,362016.0,3766272.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[109.66914368 111.51576233 111.01329041 102.27915955],[45.34351832 43.02128069 42.82206059 36.95387316],-0.025092186437305486,0.14674010321286945,0,4.233046450117153,3.6773614037399613,0
110,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00110.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00110.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00110.tif,Santa_Monica,110,A,256,1,0,362016.0,3766528.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[110.37521362 111.94551086 110.45832825 104.4906311 ],[45.06922564 42.14340585 40.81085271 39.6999312 ],-0.0221858837449922,0.1621500699075645,0,4.448283011747264,3.683462013733943,0
111,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00111.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00111.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00111.tif,Santa_Monica,111,A,256,1,0,362016.0,3766784.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[109.64993286 109.37788391 108.39546204 104.08711243],[46.62976488 43.26115083 41.70360794 41.45584325],-0.02173632542031001,0.15805896754606236,0,3.9106031079022934,3.2803429155903383,0
112,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00112.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00112.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00112.tif,Santa_Monica,112,A,256,1,0,362016.0,3767040.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[110.84072876 111.67127991 110.26374817 106.53794861],[46.13747157 42.88796728 42.17496235 41.35734317],-0.015456230362794088,0.17110682662793314,0,2.8747000728315184,2.9002115319170962,0
113,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00113.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00113.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00113.tif,Santa_Monica,113,A,256,1,0,362016.0,3767296.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 93.9057312   93.79373169  87.38543701 112.74250793],[41.85130029 35.84185763 32.89844721 42.31738574],0.0951877436149573,0.18221125876931132,0,3.5517525298478327,3.8577740424354716,0
114,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00114.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00114.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00114.tif,Santa_Monica,114,A,256,1,0,362016.0,3767552.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[100.22570801  98.02870178  90.51876831 114.97210693],[41.36804386 34.73722308 31.92909035 41.13875028],0.07209576507283799,0.1810930598637331,0,2.7824379670028274,2.663419287839914,0
115,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00115.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00115.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00115.tif,Santa_Monica,115,A,256,1,0,362016.0,3767808.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 94.40359497  93.83448792  87.09440613 112.69317627],[41.48232011 35.23694248 31.99960921 41.81852871],0.092241623284675,0.1804888665262121,0,3.6252396626817474,3.762194982472245,0
116,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00116.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00116.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00116.tif,Santa_Monica,116,A,256,1,0,362016.0,3768064.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 88.94113159  89.44418335  83.20117188 108.68554688],[38.4828649  33.41351355 31.16450947 39.98751021],0.10251032826383266,0.17488649345627635,0,3.661992327920165,3.659302958752314,0
117,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00117.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00117.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00117.tif,Santa_Monica,117,A,256,1,0,362016.0,3768320.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 85.5005188   87.68968201  81.01991272 110.01469421],[36.40978557 32.06718974 30.35293318 40.73507339],0.12428159803333827,0.17511043495503134,0,3.827991575409547,3.5087067828405925,0
118,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00118.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00118.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00118.tif,Santa_Monica,118,A,256,1,0,362016.0,3768576.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 84.15534973  86.02651978  80.01774597 107.65367126],[35.50055348 31.13224491 28.32430208 40.5571053 ],0.11997400233354773,0.17254238719196188,93,3.56320853624464,4.038516010554779,0
119,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00119.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00119.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00119.tif,Santa_Monica,119,A,256,1,0,362016.0,3768832.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[39.11747742 39.97547913 37.23449707 47.79031372],[52.58815732 52.38291352 49.15922961 61.63046525],0.10458373737321634,0.17526261978368987,37797,3.7134906947380095,3.898287668137265,0
123,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00123.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00123.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00123.tif,Santa_Monica,123,A,256,1,0,362272.0,3763968.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[121.48048401 121.13978577 121.94111633 109.67021179],[43.78598496 40.76945067 38.92195219 41.11782195],-0.05358940014622604,0.1292877914730014,0,4.075830361925026,6.09356553727087,0
125,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00125.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00125.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00125.tif,Santa_Monica,125,A,256,1,0,362272.0,3764480.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[107.84532166 110.24226379 112.00854492  99.59049988],[42.50639798 39.49926305 37.41071671 39.44024837],-0.039463867098824316,0.15427443198313884,0,5.02402224077197,6.801072127726344,0
130,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00130.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00130.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00130.tif,Santa_Monica,130,A,256,1,0,362272.0,3765760.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[115.83705139 117.50128174 118.27938843 105.40249634],[47.61251145 45.42064208 44.96379572 42.64556137],-0.04392522348357275,0.13553424713010245,0,3.699531652469672,4.067077077005304,0
131,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00131.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00131.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00131.tif,Santa_Monica,131,A,256,1,0,362272.0,3766016.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[118.3039856  119.45277405 121.18707275 103.80979919],[46.01782777 44.07274749 43.65764081 37.70674498],-0.05783113748615421,0.12794860277276632,0,3.440022462147459,3.43996231281988,0
